id	study_id	run_id	organism	type	descriptor	group
SRP049593_SRR1643407	SRP049593	SRR1643407	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643408	SRP049593	SRR1643408	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643409	SRP049593	SRR1643409	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643410	SRP049593	SRR1643410	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643411	SRP049593	SRR1643411	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643412	SRP049593	SRR1643412	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643413	SRP049593	SRR1643413	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643414	SRP049593	SRR1643414	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643415	SRP049593	SRR1643415	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643416	SRP049593	SRR1643416	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643417	SRP049593	SRR1643417	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.AtWBS	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.AtWBS
SRP049593_SRR1643418	SRP049593	SRR1643418	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643419	SRP049593	SRR1643419	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643420	SRP049593	SRR1643420	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643421	SRP049593	SRR1643421	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643422	SRP049593	SRR1643422	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643423	SRP049593	SRR1643423	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643424	SRP049593	SRR1643424	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643425	SRP049593	SRR1643425	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643426	SRP049593	SRR1643426	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643427	SRP049593	SRR1643427	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643428	SRP049593	SRR1643428	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
SRP049593_SRR1643429	SRP049593	SRR1643429	Homo_sapiens	Pluripotent	iPSC_fibro_single_cell_stranded.Control	SRP049593.Homo_sapiens.Pluripotent.iPSC_fibro_single_cell_stranded.Control
