study	run	organism	strategy	path
SRP033700	SRR1047505	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047505.sra
SRP033700	SRR1047506	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047506.sra
SRP033700	SRR1047507	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047507.sra
SRP033700	SRR1047508	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047508.sra
SRP033700	SRR1047509	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047509.sra
SRP033700	SRR1047510	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047510.sra
SRP033700	SRR1047511	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047511.sra
SRP033700	SRR1047512	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047512.sra
SRP033700	SRR1047513	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047513.sra
SRP033700	SRR1047514	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047514.sra
SRP033700	SRR1047515	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047515.sra
SRP033700	SRR1047516	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047516.sra
SRP033700	SRR1047517	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047517.sra
SRP033700	SRR1047518	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP033700/SRR1047518.sra
SRP039361	SRR2910663	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910663.sra
SRP039361	SRR2910664	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910664.sra
SRP039361	SRR2910665	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910665.sra
SRP039361	SRR2910666	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910666.sra
SRP039361	SRR2910667	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910667.sra
SRP039361	SRR2910668	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910668.sra
SRP039361	SRR2910669	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910669.sra
SRP039361	SRR2910670	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910670.sra
SRP039361	SRR2910671	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910671.sra
SRP039361	SRR2910672	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910672.sra
SRP039361	SRR2910673	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2910673.sra
SRP039361	SRR2939131	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939131.sra
SRP039361	SRR2939132	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939132.sra
SRP039361	SRR2939133	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939133.sra
SRP039361	SRR2939134	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939134.sra
SRP039361	SRR2939135	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939135.sra
SRP039361	SRR2939136	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939136.sra
SRP039361	SRR2939137	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939137.sra
SRP039361	SRR2939138	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939138.sra
SRP039361	SRR2939139	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939139.sra
SRP039361	SRR2939140	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939140.sra
SRP039361	SRR2939141	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939141.sra
SRP039361	SRR2939142	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939142.sra
SRP039361	SRR2939143	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939143.sra
SRP039361	SRR2939144	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939144.sra
SRP039361	SRR2939145	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939145.sra
SRP039361	SRR2939146	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939146.sra
SRP039361	SRR2939147	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939147.sra
SRP039361	SRR2939148	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939148.sra
SRP039361	SRR2939149	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939149.sra
SRP039361	SRR2939150	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939150.sra
SRP039361	SRR2939151	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939151.sra
SRP039361	SRR2939152	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP039361/SRR2939152.sra
SRP045632	SRR1554436	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554436.sra
SRP045632	SRR1554437	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554437.sra
SRP045632	SRR1554438	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554438.sra
SRP045632	SRR1554439	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554439.sra
SRP045632	SRR1554440	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554440.sra
SRP045632	SRR1554441	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554441.sra
SRP045632	SRR1554442	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554442.sra
SRP045632	SRR1554443	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554443.sra
SRP045632	SRR1554444	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554444.sra
SRP045632	SRR1554445	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554445.sra
SRP045632	SRR1554446	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554446.sra
SRP045632	SRR1554447	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045632/SRR1554447.sra
SRP045688	SRR1555656	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045688/SRR1555656.sra
SRP045688	SRR1555657	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045688/SRR1555657.sra
SRP045688	SRR1555658	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045688/SRR1555658.sra
SRP045688	SRR2095313	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045688/SRR2095313.sra
SRP045688	SRR2095314	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045688/SRR2095314.sra
SRP045688	SRR2095315	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045688/SRR2095315.sra
SRP045999	SRR1562676	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562676.sra
SRP045999	SRR1562677	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562677.sra
SRP045999	SRR1562678	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562678.sra
SRP045999	SRR1562679	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562679.sra
SRP045999	SRR1562680	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562680.sra
SRP045999	SRR1562681	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562681.sra
SRP045999	SRR1562682	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562682.sra
SRP045999	SRR1562683	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562683.sra
SRP045999	SRR1562684	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562684.sra
SRP045999	SRR1562685	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562685.sra
SRP045999	SRR1562686	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562686.sra
SRP045999	SRR1562687	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562687.sra
SRP045999	SRR1562688	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562688.sra
SRP045999	SRR1562689	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562689.sra
SRP045999	SRR1562690	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562690.sra
SRP045999	SRR1562691	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562691.sra
SRP045999	SRR1562692	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562692.sra
SRP045999	SRR1562693	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562693.sra
SRP045999	SRR1562694	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562694.sra
SRP045999	SRR1562695	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562695.sra
SRP045999	SRR1562696	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562696.sra
SRP045999	SRR1562697	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562697.sra
SRP045999	SRR1562698	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562698.sra
SRP045999	SRR1562699	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562699.sra
SRP045999	SRR1562700	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562700.sra
SRP045999	SRR1562701	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562701.sra
SRP045999	SRR1562702	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562702.sra
SRP045999	SRR1562703	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562703.sra
SRP045999	SRR1562704	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562704.sra
SRP045999	SRR1562705	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562705.sra
SRP045999	SRR1562706	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562706.sra
SRP045999	SRR1562707	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562707.sra
SRP045999	SRR1562708	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562708.sra
SRP045999	SRR1562709	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562709.sra
SRP045999	SRR1562710	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562710.sra
SRP045999	SRR1562711	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562711.sra
SRP045999	SRR1562712	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562712.sra
SRP045999	SRR1562713	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562713.sra
SRP045999	SRR1562714	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562714.sra
SRP045999	SRR1562715	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562715.sra
SRP045999	SRR1562716	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562716.sra
SRP045999	SRR1562717	Pan troglodytes	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562717.sra
SRP045999	SRR1562718	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562718.sra
SRP045999	SRR1562719	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562719.sra
SRP045999	SRR1562720	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562720.sra
SRP045999	SRR1562721	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562721.sra
SRP045999	SRR1562722	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562722.sra
SRP045999	SRR1562723	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562723.sra
SRP045999	SRR1562724	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562724.sra
SRP045999	SRR1562725	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562725.sra
SRP045999	SRR1562726	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562726.sra
SRP045999	SRR1562727	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562727.sra
SRP045999	SRR1562728	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562728.sra
SRP045999	SRR1562729	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562729.sra
SRP045999	SRR1562730	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562730.sra
SRP045999	SRR1562731	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562731.sra
SRP045999	SRR1562732	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562732.sra
SRP045999	SRR1562733	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562733.sra
SRP045999	SRR1562734	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562734.sra
SRP045999	SRR1562735	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562735.sra
SRP045999	SRR1562736	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562736.sra
SRP045999	SRR1562737	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562737.sra
SRP045999	SRR1562738	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562738.sra
SRP045999	SRR1562739	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562739.sra
SRP045999	SRR1562740	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562740.sra
SRP045999	SRR1562741	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562741.sra
SRP045999	SRR1562742	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562742.sra
SRP045999	SRR1562743	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562743.sra
SRP045999	SRR1562744	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562744.sra
SRP045999	SRR1562745	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562745.sra
SRP045999	SRR1562746	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562746.sra
SRP045999	SRR1562747	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562747.sra
SRP045999	SRR1562748	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562748.sra
SRP045999	SRR1562749	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562749.sra
SRP045999	SRR1562750	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562750.sra
SRP045999	SRR1562751	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562751.sra
SRP045999	SRR1562752	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562752.sra
SRP045999	SRR1562753	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562753.sra
SRP045999	SRR1562754	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562754.sra
SRP045999	SRR1562755	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562755.sra
SRP045999	SRR1562756	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562756.sra
SRP045999	SRR1562757	Homo sapiens	SINGLE	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP045999/SRR1562757.sra
